name,category,city,phone,rating,reviews_count,website,instagram,facebook,digital_presence,instagram_followers,facebook_followers,opportunity_score,estimated_ltv,recommended_pitch,tier
Wedlock Events & Caterers,Event Management Company,Kollam,919495821111.0,5.0,217.0,,,,none,,,98,1560000,"You have 217 happy clients with a 5.0 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Achus Bridal Villa,Store,Muvattupuzha,919447820476.0,4.7,216.0,,,,none,,,98,195000,"You have 216 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Vibe Events & Weddings,Wedding Planner,Ernakulam,919846216888.0,4.9,215.0,,,,none,,,98,1950000,"You have 215 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Floral Wedding Stage Decoration & Event Planner,Event Planner,Kochi,918907006655.0,4.9,214.0,,,,none,,,100,1950000,"You have 214 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Ikof Event Designers,Event Management Company,Kadirur,919496351677.0,4.8,214.0,,https://www.instagram.com/p/CU2soibPM48/,,social_only,,,88,1560000,"You have 214 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Remikas Makeover,Beauty Parlour,Thrissur,917025746886.0,4.9,213.0,,,,none,,,100,195000,"You have 213 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Rao's SQUARE - Mini Hall (A/C),Wedding Venue,Thiruvananthapuram,917356528233.0,5.0,213.0,,,,none,,,100,1170000,"You have 213 happy clients with a 5.0 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Kikki's Home Bake,Cake Shop,Pathanamthitta,919544625555.0,5.0,212.0,,,https://www.facebook.com/kikkishomebake/,social_only,,,88,195000,"You have 212 happy clients with a 5.0 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Oska Unisex Salon,Beauty Parlour,Thodupuzha,919744557556.0,4.9,211.0,,,,none,,,98,195000,"You have 211 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Dewdrops Bridal Makeover Studio,Beauty Parlour,Thiruvananthapuram,919496254087.0,4.7,211.0,,,,none,,,100,195000,"You have 211 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
"Girls Corner Salon And Makeup , Nail Art , Beautician Academy",Make-up Artist,Palakkad,919995022888.0,5.0,211.0,,https://instagram.com/edveena_makeupartistry?igshid=NTdlMDg3MTY%3D,,social_only,,,88,195000,"You have 211 happy clients with a 5.0 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Beauty Combs Family Salon,Beauty Parlour,Thodupuzha,917907280763.0,4.9,209.0,,https://instagram.com/beauty_combs,,social_only,,,88,195000,"You have 209 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Taste Of Malabar Caterers & Event Management Group,Catering Food And Drink Supplier,Kannur,916238599197.0,4.9,209.0,,,,none,,,98,195000,"You have 209 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
PARVATHY BEAUTY SALON & MAKEUP STUDIO,Beauty Parlour,Thiruvananthapuram,919645738174.0,4.7,208.0,,,,none,,,100,195000,"You have 208 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
LAS Beauty Parlour,Beauty Parlour,Near Puzhathi,917356210703.0,5.0,206.0,,,,none,,,98,195000,"You have 206 happy clients with a 5.0 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Waxwings Beauty Hub & Bridal Makeover Studio,Beauty Parlour,Kallambalam,917736092922.0,5.0,206.0,,,,none,,,98,195000,"You have 206 happy clients with a 5.0 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Mint Bridal Studio,Beauty Parlour,Ettumanoor,919544829586.0,4.7,204.0,,,,none,,,98,195000,"You have 204 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
BLUSH AND GLOW THE COMPLETE BRIDAL STUDIO - Best Bridal Rental Dresses In Wandoor,Bridal Shop,Wandoor,918592077778.0,4.8,204.0,,,,none,,,98,195000,"You have 204 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
LARRAA,Boutique,Thrissur,919544965773.0,4.8,204.0,,,,none,,,100,195000,"You have 204 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Makeup Lounge By Eva Bella,Make-up Artist,Kozhikode,917306644284.0,4.8,204.0,,https://www.instagram.com/makeuplounge_by_evabella?igsh=d2kyaWFsODBodTQ5,,social_only,,,90,195000,"You have 204 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
LYRA'S MAKEOVER STUDIO AND BEAUTY PARLOUR,Beauty Parlour,Koduvayur,918281233991.0,4.9,203.0,,,,none,,,98,195000,"You have 203 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
"TONI&GUY | Nadakkavu, Calicut",Hairdresser,Kozhikode,919074264953.0,4.9,203.0,,https://www.instagram.com/toniandguynadakkavu/?hl=en,,social_only,,,90,195000,"You have 203 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
SR Caterers & Events Kollam Kerala,Event Management Company,Kundara,918129708947.0,4.9,200.0,,https://www.instagram.com/sr_caterers_events_kollam?igsh=b2hoeXA5NGhvcG1x,,social_only,,,88,1560000,"You have 200 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
LOOK LIKE BRIDAL STUDIO AND SPA,Beauty Parlour,Thrissur,919995186230.0,4.8,199.0,,,,none,,,95,146250,"You have 199 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Eve Experience Events & Wedding Planner | Kerala,Event Management Company,Kollam,918943696406.0,5.0,199.0,,http://www.instagram.com/eveexperience,,social_only,,,83,1170000,"You have 199 happy clients with a 5.0 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
"HAIR 2 FACE, Bridal Makeup, Hair Care, Skin Care, Makeovers, Hair Treatment",Beauty Parlour,Thiruvananthapuram,918075924362.0,4.9,198.0,,,,none,,,95,146250,"You have 198 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
U & Me Beauty Clinic,Beauty Parlour,Thiruvananthapuram,919496474136.0,4.7,198.0,,,,none,,,95,146250,"You have 198 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Le Cute Bridal Makeup Studio & Beauty Parlour | Wedding Makeup,Beauty Parlour,Thiruvambady,919645233131.0,4.9,196.0,,https://www.instagram.com/lecute_bridal_makeup,,social_only,,,83,146250,"You have 196 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Colours Photography,Wedding Photographer,Kannur,918281000007.0,4.9,195.0,,,,none,,,93,438750,"You have 195 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Flower Decorations,Flower Designer,Kochi,919061370808.0,4.8,193.0,,,,none,,,95,146250,"You have 193 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
La Mac Bridal Studio And Beauty Parlour,Beauty Parlour,Thiruvambady,919539204713.0,5.0,193.0,,,,none,,,93,146250,"You have 193 happy clients with a 5.0 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
CKV,Caterer,Palakkad,919633298987.0,4.9,191.0,,,,none,,,93,292500,"You have 191 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
NAYURA Makeup Studio & Spa,Beauty Parlour,Thiruvananthapuram,919633236649.0,4.8,191.0,,,,none,,,95,146250,"You have 191 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Wella Ladies Beauty Parlour,Beauty Parlour,Kasaragod,916361820613.0,4.7,190.0,,,,none,,,93,146250,"You have 190 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Eventive Wedding Planners & Event Management,Event Management Company,Kozhikode,919746616155.0,5.0,190.0,,,,none,,,95,1170000,"You have 190 happy clients with a 5.0 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Toni&guy Calicut Mini-bypass,Hairdresser,Kozhikode,917907508090.0,4.8,188.0,,,,none,,,95,146250,"You have 188 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
NEW SAGAR EVENT MANAGEMENT,Event Planner,Thalassery,919497610786.0,4.8,187.0,,,,none,,,93,1462500,"You have 187 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Vikas Vks Kerala Makeup Artist,Make-up Artist,Kochi,919995791191.0,4.9,187.0,,,,none,,,95,146250,"You have 187 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Dreams Beauty Parlour,Beauty Parlour,Thiruvananthapuram,919349737114.0,4.9,185.0,,,,none,,,95,146250,"You have 185 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Calanthe Caterers And Events,Event Management Company,Alappuzha,917012904125.0,4.8,185.0,,,,none,,,93,1170000,"You have 185 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
"Kalidasa Tree House And Villa, Wayanad",,,917510963676.0,4.8,184.0,,,,none,,,93,146250,"You have 184 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Laninas Bridal Makeover Studio,Beauty Parlour,Kochi,919349441675.0,4.9,184.0,,,,none,,,95,146250,"You have 184 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Janvi Makeovers -makeup Artist In Kottayam,Make-up Artist,Kottayam,917907818241.0,4.9,182.0,,https://www.instagram.com/janvimakeovers__/?hl=en,,social_only,,,83,146250,"You have 182 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
NETTOS Catering,Caterer,Ernakulam,919995217164.0,4.7,182.0,,,,none,,,93,292500,"You have 182 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
HER GLOW BRIDAL RENTALS & COSMETICS,Bridal Shop,Manjeri,919656589091.0,4.8,182.0,,,,none,,,93,146250,"You have 182 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
WED.HUB EVENTZ & CATERS,Event Management Company,Thiruvananthapuram,918848809482.0,5.0,181.0,,,,none,,,95,1170000,"You have 181 happy clients with a 5.0 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Golden Frames Event Managment.llp,Event Management Company,Malappuram,918547157785.0,5.0,177.0,,https://www.instagram.com/goldenframesevents/,,social_only,,,83,1170000,"You have 177 happy clients with a 5.0 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Jez Beaute Professional,Beauty Parlour,Kollam,918714217565.0,4.8,177.0,,,https://www.facebook.com/profile.php?id=100088379775537&mibextid=ZbWKwL,social_only,,,83,146250,"You have 177 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
"Thilakkam Bridal Makeup Studio And Family Salon Kattappana,idukki",Beauty Parlour,Kattappana,919940194095.0,4.8,177.0,,,,none,,,93,146250,"You have 177 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
CHEENAS BEAUTY LOUNGE. SINCE 2004,Beauty Parlour,Varam,919847921492.0,5.0,176.0,,,,none,,,93,146250,"You have 176 happy clients with a 5.0 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
The Cake Garden,Bakery And Cake Shop,Alappuzha,916238976940.0,4.8,175.0,,,,none,,,93,146250,"You have 175 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Bethsheba Makeup Studio,Beauty Parlour,Thiruvalla,919946393255.0,4.9,175.0,,,,none,,,93,146250,"You have 175 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
NAKSHATHRA BRIDAL STUDIO,Beauty Parlour,Thiruvananthapuram,919633890692.0,4.9,175.0,,,,none,,,95,146250,"You have 175 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
"Red Rose Ladies Salon, Kottakkal",Beauty Parlour,Kottakkal,919526511211.0,5.0,173.0,,,,none,,,93,146250,"You have 173 happy clients with a 5.0 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Beena's My Touch Beauty Salon,Beauty Parlour,Ernakulam,919249924994.0,4.7,173.0,,,,none,,,93,146250,"You have 173 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Beauty&guy Wedding Salon,Beauty Parlour,Kanhangad,919847071201.0,4.8,170.0,,,,none,,,93,146250,"You have 170 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Zelebrae Bridal Rental Shop Manjeri,Bridal Shop,Manjeri,918590369503.0,4.9,168.0,,https://www.instagram.com/zelebrae_bridal_rental_manjeri?igsh=NnhwNzJ4amNmMDF6,,social_only,,,83,146250,"You have 168 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Equals Unisex Beauty Hub,Beauty Parlour,Vandanam,917994642626.0,4.8,167.0,,,,none,,,93,146250,"You have 167 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Blue Cube Events,Event Management Company,Kozhikode,918089138717.0,4.9,166.0,,,,none,,,95,1170000,"You have 166 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
SUJANI SURESH MAKEUP ARTIST,Make-up Artist,Ernakulam,919095940284.0,4.9,166.0,,https://www.instagram.com/sujani_suresh.mua?igsh=MXc5Z2ZmdWw0NWlnag%3D%3D,,social_only,,,83,146250,"You have 166 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Spicy Magic Catering And Events,Caterer,Muvattupuzha,919747172700.0,4.9,164.0,,,,none,,,93,292500,"You have 164 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Bespoke Wedding Films,Wedding Photographer,Thiruvananthapuram,918593030095.0,4.8,164.0,,,https://www.facebook.com/bespokeweddingfilms/,social_only,,,85,438750,"You have 164 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Femin Glow Bridal Makeovers & Beauty Parlour,Beauty Parlour,Thiruvananthapuram,917558847273.0,4.8,164.0,,,,none,,,95,146250,"You have 164 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Event Hues,Event Management Company,Kochi,919778483334.0,4.9,161.0,,https://instagram.com/event_hues?igshid=YmMyMTA2M2Y%3D,,social_only,,,85,1170000,"You have 161 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Nimisha’s Makeover Studio,Beauty Parlour,Kozhikode,919846602916.0,5.0,161.0,,https://www.instagram.com/nimisha_makeupartist?igsh=MzRIODBiNWFIZA%3D%3D,,social_only,,,85,146250,"You have 161 happy clients with a 5.0 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Le Blush Makeover By Meera,Make-up Artist,Alappuzha,917907803310.0,5.0,156.0,,,,none,,,93,146250,"You have 156 happy clients with a 5.0 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
PRANAVAM EVENTS&CATERERS,Event Management Company,Chavara,919746595826.0,5.0,156.0,,,,none,,,93,1170000,"You have 156 happy clients with a 5.0 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
KANNAKI The Makeover Studio,Beauty Parlour,Thiruvananthapuram,918921591741.0,4.7,155.0,,https://www.instagram.com/kannaki_themakeoverstudio?igsh=MTVobHJmOWpiNHk2aQ%3D%3D,,social_only,,,85,146250,"You have 155 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Beauty Touch Tattoo Studio & Beauty Parlour,Tattoo Shop,Kottakkal,919946139724.0,4.9,155.0,,,,none,,,93,146250,"You have 155 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Angel Wings Beaute And Spa Konni,Beauty Parlour,Konni,919544835375.0,4.9,153.0,,,,none,,,93,146250,"You have 153 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Makeup By Rini Alex - MAKEUP • HAIR • BEAUTY Studio,Make-up Artist,Thiruvananthapuram,917356082203.0,4.7,153.0,,https://instagram.com/makeupbyrinialex/,,social_only,,,85,146250,"You have 153 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Obsession – The Beauty Lounge – Bridal Makeover Studio,Beauty Parlour,Thiruvananthapuram,919745038030.0,4.9,152.0,,,,none,,,95,146250,"You have 152 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Soundarya Beauty World,Beauty Parlour,Kannur,919847003376.0,4.8,152.0,,,,none,,,93,146250,"You have 152 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
DE PERFECT BEAUTY STUDIO,Beauty Parlour,Meenambalam,919995483343.0,4.8,152.0,,https://www.instagram.com/de__perfect/,,social_only,,,83,146250,"You have 152 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Classic Touch Makeover Studio And Ladies Salon,Beauty Parlour,Thiruvananthapuram,919526579000.0,4.9,151.0,,https://www.instagram.com/classic_touch_vattiyoorkavu?igsh=Z2IzdDZta3F2bW03,,social_only,,,85,146250,"You have 151 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Karma Caterers & Events,Caterer,Varapuzha,918089459358.0,5.0,150.0,,,,none,,,93,292500,"You have 150 happy clients with a 5.0 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
